Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0.12362133333305829,1100,,,,-0.051041666666666666,0.047526041666666664,-0.9658854166666667,0.039218294110583723,0.35882079543377565,22.97244546091408,0.14649877939132813,864,0,3.3654353429064003,3.5481421557206247,105.43828731473205,0.1011452604308405,0.1066291550224156,0.0603515625,,
0.1240866666666387,1200,,,,-0.03430989583333333,0.04095052083333333,-0.9685546875,0.06005964184424619,1.147365143413895,22.963532886139102,0.409361650825483,1696,0,9.400388135691587,10.66654185176484,113.47938551280076,0.1076353096844059,0.1221188715916471,0.18854166666666666,,
3.3830913333332933,1300,,,,-0.0294921875,0.0453125,-0.984375,0.09247462113036403,2.3872358069504718,22.943330915046825,1.0052354587595593,2489,0,23.063442184563993,24.103831107112704,104.53170862777277,0.09903934409682501,0.10352463530633069,0.17057291666666666,,
6.633292499999984,1400,,,,-0.04895833333333333,0.055338541666666664,-0.9919270833333333,0.12510109916026826,4.188266123895775,22.908872874809997,1.8562431887990674,3257,0,42.524437974914356,42.67492018580093,100.35573176766918,0.09814390787961089,0.09849250528503731,0.614453125,,
9.895740333333269,1500,,,,-0.03815104166666667,0.026236979166666667,-0.979296875,0.16837646689745578,6.351165769765918,22.858494581764678,3.186343226269863,3968,0,72.83500755641752,69.96235346897778,96.05640444604087,0.09077978167621868,0.08719979060643786,0.6813151041666666,,
13.152176833333321,1600,,,,-0.125,0.06341145833333334,-0.9478515625,0.22227434618570474,8.82173274305801,22.784026055945542,5.1705709028204545,4620,0,117.80641931391183,107.5418108058705,91.28709306287386,0.0820307065080139,0.07488327368508907,1.2639322916666667,,
16.408650999999956,1700,,,,-0.027083333333333334,0.026106770833333334,-0.9772135416666666,0.27877339525980976,11.441596919580439,22.689211002910653,7.61060583776136,5234,0,172.67863812694551,152.79114525758354,88.48301309176405,0.07488396937719775,0.06625956770311457,1.2860026041666666,,
19.660438166666665,1800,,,,-0.10833333333333334,0.058984375,-0.9797526041666667,0.33996835138657766,14.079570701262098,22.569832766977733,10.64560231071779,5819,0,240.26945581259864,207.1474452731944,86.21487686569301,0.06796907031072401,0.05859914551820588,1.2865234375,,
22.91104766666666,1900,,,,-0.0767578125,0.0443359375,-0.9890625,0.4053215142961944,16.69549048077746,22.429368922433916,14.233522565801325,6364,0,319.24891903552896,270.13797219862187,84.61682520425614,0.06180357622400667,0.052296198979301,0.8923828125,,
26.163953999999983,2000,,,,-0.13229166666666667,0.11080729166666667,-0.9777994791666667,0.48944451234285324,19.94605292927504,22.239162114598923,19.159937964115954,6885,0,426.1009427512103,352.88451966423844,82.81709197438589,0.05652279448735213,0.04681056671483898,0.9732421875,,
29.41549616666661,2000,,,,-0.025,-0.009309895833333333,-0.9748046875,0.48734259434369503,19.780164578020152,22.228820837501008,18.98225307140219,6874,0,421.9528895600825,350.827224911309,83.14583499313547,0.05638163615100739,0.04687859014353311,0.9828125,,
32.680294000000025,1900,,,,-0.0003255208333333333,-0.0022786458333333335,-0.9395833333333333,0.4088783445212273,16.70139234070552,22.387048443551976,14.22969666180124,6324,0,318.56090774860843,270.79200446083735,85.00481310139078,0.06167613692599438,0.052427640775853664,0.903125,,
35.9385103333333,1800,,,,0,0.097265625,-0.94453125,0.3423724677132826,14.047598138456234,22.51468429914143,10.586734323404084,5780,0,238.3569730468938,207.24789219999334,86.94865119605578,0.0677817096938636,0.05893528357174552,1.4559244791666666,,
39.19622300000002,1700,,,,-0.06979166666666667,0.09427083333333333,-0.98828125,0.2741737533514684,11.00996551001277,22.63132811948127,7.425050030569286,5214,0,168.03874244178178,149.70288174050972,89.08852260361007,0.07354569418859302,0.06552066212565819,1.3032552083333333,,
42.45322933333335,1600,,,,-0.07708333333333334,0.040299479166666666,-0.987109375,0.21957113748134396,8.61877636374228,22.717461929869227,5.046614646956793,4592,0,114.64627632560708,105.58803927925796,92.0989794468092,0.0816265227153933,0.07517715121846187,1.1998697916666667,,
45.70975849999993,1500,,,,-0.03854166666666667,0.0490234375,-0.99296875,0.16967427117916295,6.301637328745422,22.79086038006771,3.189630427582108,3938,0,72.69441316127379,69.96486156059478,96.2463633086882,0.09006880170303981,0.08668811678582207,0.6361979166666667,,
48.95879883333328,1400,,,,-0.047526041666666664,0.013802083333333333,-0.9599609375,0.12969520350969052,4.2048389766759655,22.84432825517841,1.8623381671186467,3225,0,42.543861599158376,43.799271305573605,102.9518418570238,0.09600259900610189,0.09883590356234405,0.6443359375,,
52.206495166666606,1300,,,,-0.04583333333333333,0.03307291666666667,-0.9718098958333333,0.09331652861093363,2.4659402565007564,22.882090910173712,0.984073940122992,2468,0,22.517666657600994,24.114002500521636,107.10725624308952,0.10226350813126794,0.10953881290158392,0.17174479166666667,,
55.45819799999997,1200,,,,-0.034375,0.040234375,-0.9840494791666666,0.06531692996394572,1.1846786606352169,22.906760435481257,0.4019650246713562,1676,0,9.207716503498482,11.466976983661384,124.53593547534959,0.10344323577404528,0.12866052865873195,0.17734375,,
58.71890599999997,1100,,,,-0.0443359375,0.0369140625,-0.9619140625,0.042838765594460176,0.39151682479096733,22.92171476455348,0.14899509776371797,855,0,3.4152229200945823,3.8367725904243883,112.364532139281,0.10205416288825132,0.1146551156408041,0.0619140625,,
