Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0.11918016666665401,1100,,,,-0.0451171875,0.048046875,-0.9783203125,0.003488212202487558,0.18186413230618992,22.4696080427253,0.11621212859454237,855,0,2.611239906428108,0.31238318399258336,11.97123918411324,0.5844535213733698,0.06984744748467958,0.0671875,,
0.12173716666667413,1200,,,,-0.046875,0.0478515625,-0.9803385416666667,0.012852592247743117,0.6149170445021864,22.464725009504825,0.2333951001021616,1608,0,5.243156385751018,2.1644406557913745,41.28382884833382,0.28411254381382395,0.11728969235629172,0.117578125,,
3.3874041666666597,1300,,,,-0.03958333333333333,0.04251302083333333,-0.964453125,0.028397259378476335,1.4182432643073997,22.454815814634546,0.5133590727316955,2357,0,11.52738230452888,7.010491746106885,60.82327327809043,0.2023083839716906,0.1230437069110674,0.23483072916666667,,
6.645206000000003,1400,,,,-0.04583333333333333,0.048828125,-0.9790364583333333,0.0496984573320916,2.6348716173711018,22.43660356084492,0.9782369427193915,3058,0,21.948314252246423,15.91742413943504,72.52254364962094,0.16553488937271674,0.12004913975737834,0.13600260416666668,,
9.891223166666666,1500,,,,-0.0513671875,0.03899739583333333,-0.9755859375,0.07345967350738285,4.032159473971144,22.408762869427246,1.6570741628105614,3726,0,37.1329807958565,28.664407167317925,77.19485000686086,0.14066848716293365,0.10858927104964411,0.29244791666666664,,
13.143830333333336,1600,,,,-0.057291666666666664,0.03893229166666667,-0.9770182291666667,0.09932205805453832,5.566204227321818,22.37244529946703,2.525623608366043,4351,0,56.50437578499218,45.25697496386637,80.09469157974753,0.12299114416212927,0.09850934205606589,0.26360677083333334,,
16.396256666666662,1700,,,,-0.0125,0.021419270833333334,-0.9707682291666667,0.12777523198795404,7.267009961510752,22.32823682770582,3.592271798553832,4952,0,80.20909572697381,66.2568721768983,82.60522183900052,0.10967939839723066,0.09060089669389836,0.2970703125,,
19.649849000000003,1800,,,,-0.04095052083333333,0.05481770833333333,-0.9572265625,0.15648695395972675,8.967730977803008,22.2711562179419,4.900447854571467,5521,0,109.13863872997236,90.47162597222547,82.89623022730031,0.09912202999752241,0.08216842492891233,0.34954427083333334,,
22.900990166666666,1900,,,,-0.059375,0.04772135416666667,-0.9705078125,0.1865378627752026,10.888435911545983,22.205197334816216,6.499353488662296,6072,0,144.31942596435604,118.62064265069404,82.1932043058347,0.09179213563488224,0.07544689645853866,0.4010416666666667,,
26.159097666666657,2000,,,,-0.028515625,0.04055989583333333,-0.9708984375,0.22099965731787233,13.074850384667258,22.123363424581026,8.437664350035101,6622,0,186.66951399703194,153.24669360763772,82.09520551718785,0.08531905593327702,0.0700428140063557,0.4046223958333333,,
29.413764166666674,2000,,,,-0.058333333333333334,0.05709635416666667,-0.9831380208333333,0.219431969433736,12.953698867322077,22.11681990524647,8.365567161677571,6629,0,185.01973882659573,152.33314823456752,82.3335653951789,0.08503534611962103,0.07001259073050188,0.4276041666666667,,
32.667468166666666,1900,,,,-0.05520833333333333,0.06256510416666666,-1.0031901041666667,0.1852155919893121,10.816311466166782,22.185472286459042,6.418738599599795,6064,0,142.40274720686108,117.62438151166268,82.59985251332621,0.09195642968679009,0.07595580474051716,0.35227864583333335,,
35.91697783333334,1800,,,,-0.05625,0.041666666666666664,-0.98125,0.1562176573804947,9.053151396454291,22.24002999807151,4.9136649810186,5505,0,109.280052830252,90.05621143115773,82.40897548242206,0.100527857433253,0.08284397101804274,0.3145833333333333,,
39.16492133333334,1700,,,,-0.022916666666666665,0.052994791666666666,-0.9692057291666667,0.12730196409649736,7.286156884666849,22.287439363721383,3.5778517943235943,4928,0,79.74115420915963,65.6940794383438,82.38419680304983,0.11091055958831149,0.09137272991511279,0.31373697916666665,,
42.40811083333333,1600,,,,-0.06627604166666666,0.033984375,-0.9891927083333333,0.09763070658572139,5.559506515410209,22.33476585143513,2.4782842359307447,4345,0,55.351897876102846,44.42430503876719,80.25808895624318,0.12514600963749403,0.10043959048304078,0.28294270833333335,,
45.65897333333333,1500,,,,-0.05416666666666667,0.04765625,-0.9860677083333333,0.0715551461805884,3.9855317562631924,22.369420544401514,1.6281367246256224,3714,0,36.42047628498239,27.827929392781567,76.40773527871069,0.14322057854042508,0.10943155435344987,0.2912109375,,
48.91351133333334,1400,,,,-0.042708333333333334,0.040299479166666666,-0.9688151041666667,0.048789819094798605,2.6347689874770883,22.397689863884906,0.9700945179075774,3048,0,21.727876153843624,15.574877845945398,71.68169484425643,0.16916797229946193,0.12126250505670477,0.16256510416666667,,
52.173553,1300,,,,-0.051041666666666666,0.035807291666666664,-0.9749348958333334,0.02782546386511331,1.4644719925864755,22.417997979760074,0.5126420431928478,2350,0,11.492407983479268,6.8470344261066876,59.58097665030417,0.21388582887169075,0.12743181327625958,0.20091145833333332,,
55.42202450000001,1200,,,,-0.04055989583333333,0.052473958333333334,-0.9759765625,0.013084367127332788,0.6518402065908758,22.431543544594238,0.22941904164051555,1602,0,5.14622291865619,2.195199040125713,42.65916925418062,0.2969390795720485,0.12666994437600373,0.13274739583333334,,
58.68074833333334,1100,,,,-0.03984375,0.03802083333333333,-0.9678385416666667,0.002641399918608523,0.18114745125553017,22.43846529272364,0.1174280070983439,848,0,2.634904154513957,0.23458021608438606,8.903886588667328,0.7741179583751363,0.06876382036912368,0.0642578125,,
