Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0.12356200000025955,1100,,,,-0.040625,0.05260416666666667,-0.9749348958333334,0.00092687470299259,0.018439761554431684,15.338448859175914,0.10516454153245283,0,0,1.6130609104679672,0,0,0,0,0.09505208333333333,,
0.1275478333329161,1200,,,,-0.051041666666666666,0.0447265625,-0.9798828125,0.003832178932592939,0.040356851794597956,15.324048756888171,0.5383995154804398,5387,0,8.250458464374738,2.1622583205651003,26.200869582336733,0.018707674380591333,0.004892710902575643,0.21236979166666667,,
3.3819063333329136,1300,,,,-0.0392578125,0.017513020833333334,-0.9640625,0.00983165587229285,0.08896042542767679,15.296153384347765,1.3035702067309007,8371,0,19.939609335483567,8.61861737636747,43.22711948755695,0.010322151363504012,0.004461816032345892,0.25924479166666664,,
6.637256999999624,1400,,,,-0.035807291666666664,0.12024739583333334,-1.0470052083333334,0.018559219603801008,0.16151361063003775,15.25003266199416,2.5231267559887423,11254,0,38.477768698375826,21.871502424808984,56.84468781193059,0.0073846898623040015,0.004197820581332708,0.418359375,,
9.89397699999952,1500,,,,-0.041666666666666664,-0.113671875,-1.0133463541666667,0.028471295353103367,0.2578238053053774,15.177474101887011,4.33442360671108,13968,0,65.78559250321567,41.64517077926005,63.30568897023229,0.006191031398571378,0.0039192553241180995,1.3249348958333333,,
13.147583999999645,1600,,,,-0.13645833333333332,0.04772135416666667,-0.9919270833333333,0.039529776881905024,0.3632806389584683,15.09044800453309,6.61538926868376,16335,0,99.82918539700023,67.62067945970105,67.7367119170604,0.005372356399397339,0.003639034868173481,0.67734375,,
16.403459833332867,1700,,,,-0.012825520833333333,0.0296875,-1.0236328125,0.05244109212348992,0.4652719759056782,14.98165734553628,9.365676826980051,18527,0,140.3133458838688,101.74440272361939,72.51233673327819,0.004572976163622344,0.003315960363046425,0.640234375,,
19.65847216666633,1800,,,,-0.051041666666666666,0.03561197916666667,-0.9723958333333333,0.06299934137952662,0.572774853539333,14.844522544097462,12.756464917303738,20408,0,189.36362072066302,134.64036222168028,71.10197717326238,0.004261709555292334,0.0030247403471496364,0.846875,,
22.9180138333329,1900,,,,-0.030208333333333334,-0.028190104166666667,-0.8955078125,0.0759475969587783,0.7108637976085076,14.680384721991139,16.854749933504152,22591,0,247.43417020893995,179.67120341965955,72.61357230349991,0.003956533790568286,0.002872946888848725,0.9831380208333333,,
26.18173566666618,1900,,,,-0.004166666666666667,0.048502604166666664,-0.9751302083333333,0.07710945275379483,0.7078118426841258,14.658872080850076,16.874916948103184,22512,0,247.3672764297976,181.77776594460423,73.48540890050332,0.003893828203940924,0.0028613901973250392,0.7785807291666667,,
29.442665166666142,1800,,,,-0.06354166666666666,0.032486979166666666,-0.997265625,0.06331268882153648,0.5769256359037366,14.78889309672602,12.685803673554858,20538,0,187.6089793601158,136.16657356135823,72.58017245656704,0.004236913748633619,0.0030751524193934634,0.7831380208333333,,
32.70034949999964,1700,,,,-0.17845052083333332,0.08743489583333333,-0.8778645833333333,0.050551025504502585,0.46434603371282684,14.904503639964949,9.246268235206477,18420,0,137.81103454379996,97.51224998296274,70.7581071217808,0.004762078187039029,0.0033694452021347933,0.7075520833333333,,
35.959842333333,1600,,,,-0.25970052083333334,-0.29791666666666666,-1.074609375,0.038360084939340115,0.35906975817332043,15.001677888872907,6.487955933295823,16227,0,97.33022467541741,65.18482417462504,66.9728814435163,0.005508533989357324,0.0036891937217084416,0.7009765625,,
39.21330183333293,1500,,,,-0.06979166666666667,-0.07467447916666667,-1.0677734375,0.027359369552179783,0.2560159850374706,15.084319813115274,4.212238583755432,13874,0,63.53874636810717,39.749444186037614,62.55944794147231,0.006441236032364855,0.004029436756166043,1.0975911458333334,,
42.471550333332985,1400,,,,-0.06354166666666666,0.06243489583333333,-1.00234375,0.018087292523603162,0.1703714474038001,15.150846742209866,2.4919009974872166,11172,0,37.7544112134424,21.161307435854017,56.05011465574516,0.008051456955981764,0.0045126650525831695,0.4635416666666667,,
45.727094333332936,1300,,,,-0.06595052083333333,0.0140625,-0.9880859375,0.00991372701968834,0.09506904694229304,15.203123455929102,1.2881636652934108,8343,0,19.584112368247915,8.661664768702176,44.22912872372857,0.010975904645298963,0.004854532769238767,0.2860026041666667,,
48.993944999999634,1200,,,,-0.0482421875,0.048046875,-0.9858723958333333,0.003758387006856007,0.04456792038131247,15.2406965905864,0.5125783572503043,5325,0,7.812051230785258,2.09597524232708,26.830034327595612,0.021273611218660123,0.005705089965970367,0.2109375,,
52.261959999999554,1100,,,,-0.041666666666666664,0.037825520833333334,-0.9805989583333333,0.0003021738356868231,0.021395293879302568,15.261587926335261,0.10247992893957326,0,0,1.564006392319958,0,0,0,0,0.09765625,,
