Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0.12066033333282296,1100,,,,-0.052083333333333336,0.053125,-0.9809244791666667,0.001016472076243834,0.007543729297009934,15.39475653625576,0.10714558653549036,0,0,1.6494803287034732,0,0,0,0,0.12552083333333333,,
0.12492266666643939,1200,,,,-0.03815104166666667,0.04381510416666667,-0.9796223958333333,0.004655246364832211,0.031831540299709735,15.379954047510497,0.5334849369460077,5440,0,8.204967849743907,2.6494708944237098,32.33639168524802,0.012167008896602247,0.003881907067133734,0.21673177083333334,,
3.393181333333067,1300,,,,-0.03854166666666667,0.0353515625,-0.988671875,0.009361887733656397,0.08228897332230087,15.346879773075932,1.3370223637781666,8426,0,20.519121696841175,8.260458527102141,40.25926848616428,0.009971678460496253,0.004010431727690834,0.25006510416666666,,
6.650526166666579,1400,,,,-0.055859375,0.0388671875,-0.9896484375,0.018227040712261767,0.15314572606004642,15.300047228945484,2.5564757343716864,11331,0,39.114190068864104,21.627574860887034,55.29376034300352,0.007081280305627774,0.003915489787837976,0.37591145833333334,,
9.904309666666515,1500,,,,-0.090625,0.2107421875,-0.9857421875,0.02747650329785609,0.24665266508240577,15.230631684591117,4.3594293217387206,14021,0,66.39685842683225,40.34393119654233,60.76220101167961,0.006113853490980787,0.0037148575689830896,1.54453125,,
13.16274766666647,1600,,,,-0.05416666666666667,0.036848958333333334,-0.9318359375,0.039593415437700015,0.3528126534759756,15.140350913091787,6.637413095095214,16413,0,100.49276331765118,68.05120466998615,67.71764308403122,0.005184538305065363,0.0035108348157076906,0.7138671875,,
16.418379499999777,1700,,,,-0.010026041666666667,0.0455078125,-0.9860677083333333,0.052070896182251365,0.45845320297574277,15.025629363253683,9.504452419858264,18570,0,142.81037338464893,101.26177847960365,70.90665623364731,0.004527437692250818,0.0032102370378114323,0.61875,,
19.67403099999978,1800,,,,-0.0010416666666666667,0.0755859375,-0.9432942708333333,0.06493978146800697,0.5916896947058663,14.8854597779792,12.986857168538963,20691,0,193.3153361052148,140.7098997738931,72.78740870417018,0.00420519473179246,0.0030607503613099313,0.8798177083333333,,
22.9308529999999,1900,,,,-0.028125,-0.023697916666666666,-0.9862630208333333,0.07851213274132854,0.7083474715362327,14.718313904362883,17.0882186016595,22620,0,251.5097717271636,185.97944658293918,73.9454054618899,0.003808772622823031,0.002816382544228669,0.8364583333333333,,
26.19100416666658,1900,,,,-0.0455078125,0.01953125,-0.9873697916666667,0.07709837007266591,0.7094092062990189,14.69948489865421,16.960440807419662,22600,0,249.30973870822191,182.4663016173402,73.18858916657088,0.003887900526129938,0.0028454952567821662,0.6212239583333333,,
29.44460933333303,1800,,,,-0.007682291666666666,-0.0115234375,-1.0024088541666667,0.06256981450608784,0.5805178364680366,14.82863580894338,12.857443987888274,20588,0,190.65834606171111,134.89799136053983,70.7538761822727,0.004303357379381743,0.0030448099691107633,0.8533854166666667,,
32.69768133333322,1700,,,,0.11354166666666667,-0.0041015625,-0.9310546875,0.050113144325659977,0.4611166835688372,14.947877503800164,9.304478528210971,18459,0,139.08217534624248,96.87008926258316,69.64950919319882,0.004760289952086285,0.0033154898510538242,0.70078125,,
35.96278183333312,1600,,,,-0.06595052083333333,0.024674479166666666,-0.996484375,0.0378207466868863,0.3495838881707994,15.04701562274092,6.480232290239417,16306,0,97.50815628423165,64.5817647953588,66.2322969915801,0.005413071507092266,0.003585172178195606,0.6591145833333333,,
39.225510166666716,1500,,,,-0.11940104166666667,-0.8782552083333334,-1.1096354166666667,0.026815478284656056,0.2475127706493484,15.12937079652628,4.229286371240658,13915,0,63.98643782482006,39.075845949231756,61.06907470661655,0.006334282079076631,0.0038682465561688437,0.9380208333333333,,
42.493270666666504,1400,,,,-0.034375,0.07506510416666666,-0.9801432291666666,0.016816121336943293,0.15928377656031337,15.198208135138284,2.4833068354598162,11229,0,37.741807802728175,19.77402979609401,52.39425815848135,0.008055387691450762,0.004220604410454754,0.3494791666666667,,
45.75292183333307,1300,,,,-0.03854166666666667,0.025651041666666666,-0.9791015625,0.010185491195702511,0.08925401439429388,15.250669492686338,1.3056607325385554,8416,0,19.912192660908598,8.976345658827887,45.08298889147787,0.009944318547350341,0.004483285519701885,0.28658854166666664,,
49.02516099999984,1200,,,,-0.05169270833333333,0.03723958333333333,-0.977734375,0.004013826890048095,0.039502004975853273,15.28618888066638,0.5230789649854952,5350,0,7.995882467102141,2.249003164400348,28.13044622010547,0.01757759206934289,0.004941153329589931,0.18463541666666666,,
52.2809559999999,1100,,,,-0.040234375,0.047526041666666664,-0.9813151041666667,0.0007670713479177259,0.01583341720471117,15.308059705296523,0.10159558897727282,0,0,1.5552311020232483,0,0,0,0,0.11673177083333333,,
