Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0.12027116666665921,1100,,,,-0.051041666666666666,0.04388020833333333,-0.9617838541666667,0.03408865480943288,0.474735663031465,23.02150328865974,0.15252619667031914,869,0,3.5113821190310928,3.1010378984128675,88.31470749843525,0.1531025038655871,0.13520931427751193,0.060546875,,
0.12033283333322033,1200,,,,-0.036458333333333336,0.042708333333333334,-0.9749348958333334,0.05964133999355284,1.3006800744892897,23.011720291671676,0.4526720048885557,1689,0,10.416760935295615,10.548679852538488,101.2692408658611,0.12331578276070654,0.12489962635981953,0.24212239583333334,,
3.376758333333209,1300,,,,-0.04407552083333333,0.032942708333333334,-0.9721354166666667,0.09333386470927162,2.9655148102279205,22.990369057358304,1.0641904495706642,2477,0,24.466126757364126,24.205153144384177,98.94368831791239,0.12251584344702583,0.1212222678379312,0.176171875,,
6.62518233333326,1400,,,,-0.05625,0.07239583333333334,-0.9915364583333334,0.1367274447141569,5.2331116361808965,22.95064284222196,2.11711204056239,3222,0,48.58908012035455,46.13893677545204,94.95880306162402,0.11342304916759502,0.10770326966811188,0.7264973958333333,,
9.8688016666666,1500,,,,-0.06979166666666667,0.0521484375,-0.9858723958333333,0.1854009486076214,7.717323380089836,22.89073186248462,3.6454134974248964,3913,0,83.44618284697131,75.98026344233271,91.05304242578669,0.10157018511317467,0.09248271620674298,0.8048828125,,
13.122224666666565,1600,,,,0.025716145833333332,0.036783854166666664,-1.0348958333333333,0.24195568058172962,10.49245599441818,22.811170738257196,5.813439647662531,4556,0,132.61136318672638,115.4353387847179,87.04789125796077,0.09089470236091032,0.0791218407002999,1.8598958333333333,,
16.379476499999903,1600,,,,-0.06803385416666667,-0.028125,-0.9658854166666667,0.24543368690766723,10.565148522869197,22.80456584010831,5.819694354983375,4550,0,132.7156012949996,116.93615417653119,88.11076460942367,0.09034974759185142,0.07960735387205559,1.7686197916666666,,
19.64112866666662,1500,,,,-0.09095052083333334,0.051432291666666664,-0.9931640625,0.1851744458928298,7.6541699312442235,22.87650207182943,3.638000977905617,3905,0,83.22473678933098,75.72975732273753,90.99434764881352,0.10107225038788055,0.09196994212256517,0.8120442708333333,,
22.891039666666572,1400,,,,-0.06490885416666667,-0.019140625,-0.9531901041666667,0.13754649543011155,5.225390318384597,22.933898621151904,2.096797465751394,3216,0,48.08773743270704,46.31639390768804,96.31776360460708,0.11282078402893311,0.10866541018978486,0.7381510416666667,,
26.146417499999885,1300,,,,-0.06145833333333333,0.0384765625,-0.9630859375,0.09755171587352587,3.089838568797521,22.97160176678715,1.0854368368642358,2469,0,24.93422142574882,25.225445264432718,101.17122429503824,0.12249139525479211,0.12392471664948128,0.22473958333333333,,
29.406190833333266,1200,,,,-0.0451171875,0.052473958333333334,-0.9801432291666666,0.061125670266901834,1.4498145172268715,22.995533189313996,0.4465385838512805,1682,0,10.268392915213242,10.76621568834775,104.83444896986089,0.1347076737089397,0.1411656604200947,0.26412760416666664,,
32.65982816666662,1100,,,,-0.04928385416666667,0.03717447916666667,-0.9585286458333333,0.039824900198468315,0.4636604586135925,23.00795460106361,0.15266154011275346,866,0,3.512429811795828,3.6131947187796567,102.87496091362749,0.12834076368335268,0.1320097036491196,0.06360677083333334,,
