Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0.11787533333388468,1100,,,,-0.04479166666666667,0.0376953125,-0.964453125,0.0019957536319701037,0.050638425488296564,15.114575222079003,0.07900747284568399,524,0,1.1941628502807047,0.10953007527119712,9.186418259651713,0.46293806439091684,0.04244644289581147,0.060546875,,
0.11686149999996027,1200,,,,-0.040625,0.04641927083333333,-0.9704427083333333,0.008230446440856387,0.3036465196201407,15.112220779900955,0.16446952230655368,1101,0,2.4854996424966016,0.9491189115730518,38.189513044036275,0.3199916891643515,0.12217982724516556,0.07766927083333333,,
3.3617348333334234,1300,,,,-0.04895833333333333,0.04928385416666667,-0.9771484375,0.017018103438602373,0.7926737021742767,15.105975151284497,0.36225731502003466,1659,0,5.472249733118756,2.956523097463186,54.02674402510449,0.26846443180940843,0.14485424820973059,0.11979166666666667,,
6.607464166666722,1400,,,,-0.04895833333333333,0.0451171875,-0.9750651041666667,0.030632236639629145,1.4339212977224938,15.094302021186355,0.6916805788034915,2198,0,10.44043562296922,7.050143948743968,67.5267593478375,0.20356415827353894,0.13733309337091487,0.2978515625,,
9.861517666666739,1500,,,,-0.047526041666666664,0.03958333333333333,-0.99765625,0.04739145598291164,2.250214575545895,15.074957569179556,1.1920057752009356,2707,0,17.969435587620996,13.434534274584912,74.7655014830299,0.1674952802293351,0.12522840401510713,0.188671875,,
13.108639500000015,1600,,,,-0.040625,0.04596354166666667,-0.9715494791666667,0.06510743240101365,3.244485098062927,15.045697413475919,1.8486199441834223,3193,0,27.8137757800901,21.772012314368308,78.27793192318823,0.14902170312946234,0.11665070599458188,0.2375,,
16.362765833333285,1700,,,,-0.04583333333333333,0.0513671875,-0.9893880208333333,0.08373024110846083,4.282798989921542,15.01038093656491,2.6955605441275745,3652,0,40.4613890290361,32.0242867437893,79.14793609608488,0.13373691615173558,0.10584962225620356,0.526171875,,
19.611752999999965,1800,,,,-0.0044921875,-0.04140625,-0.9579427083333333,0.10447589857477962,5.404860933151631,14.965693852152345,3.7033043395714738,4084,0,55.4225187936802,44.67871282521537,80.61475576687307,0.12097173571031711,0.09752106871387588,0.9141276041666667,,
22.8668191666668,1900,,,,-0.004166666666666667,0.0078125,-0.9690755208333334,0.1284136929662102,6.705713165426472,14.909623188261644,4.969874054839988,4499,0,74.09894999774319,60.50039022244883,81.64818888941849,0.1108375606857578,0.09049679347106092,1.0966796875,,
26.119218499999768,2000,,,,-0.05520833333333333,-0.11966145833333333,-0.9628255208333333,0.13720867346926963,7.151354923613595,14.88144286029488,5.457423934134946,4648,0,81.21434301012715,66.79020715024741,82.23944150391199,0.10707191941960784,0.08805533448116917,1.2223958333333333,,
29.368903333333353,2000,,,,-0.1794921875,-0.13248697916666666,-0.9410807291666666,0.1363224537737574,7.097836571801083,14.87455271401734,5.437142858513027,4647,0,80.87506688412984,66.33273137044003,82.018783765825,0.10700358913079315,0.08776303197726547,1.246484375,,
32.61866666666672,1900,,,,-0.07708333333333334,0.04388020833333333,-0.9823567708333333,0.1272009193121947,6.643614168587082,14.888009239609348,4.9307642016223605,4491,0,73.40926315905209,59.82052021398854,81.4890810645182,0.11105910106481537,0.09050106012329358,1.1348958333333334,,
35.86594049999993,1800,,,,-0.024674479166666666,0.08502604166666666,-0.9815104166666667,0.10479427416422508,5.38395381658688,14.933024551847103,3.6858620305403864,4072,0,55.041068563917634,44.68465156969996,81.18421862814613,0.12048776970018608,0.0978170508124764,0.8975260416666667,,
39.11762316666673,1700,,,,-0.0625,0.022526041666666666,-0.9666015625,0.08420061243819792,4.292402403309848,14.972765821598559,2.7057192288641376,3632,0,40.51209909229924,32.02657499096021,79.05483576917432,0.1340262857370677,0.10595417129626958,0.4962890625,,
42.36975599999999,1600,,,,-0.046875,0.0357421875,-0.9774739583333333,0.06434957547056355,3.1851926110367117,15.007559178501532,1.8530527299403514,3176,0,27.809798129271613,21.398899613651327,76.9476537579139,0.14884909925682271,0.11453610683006661,0.22669270833333333,,
45.619789166666784,1500,,,,-0.034375,0.04055989583333333,-0.9772135416666666,0.0464595689306039,2.258688666433267,15.035415079764478,1.197928888845766,2698,0,18.011358195572463,13.126824842981511,72.88104674205196,0.17206655253571665,0.12540391333991108,0.19921875,,
48.86555800000011,1400,,,,-0.04375,0.0578125,-0.9858072916666667,0.03109189758404766,1.3956247261326205,15.058983030385145,0.6940896990176235,2191,0,10.452283648311612,7.135346235912402,68.26895224998013,0.1955892853200131,0.13357328394003884,0.29811197916666665,,
52.10587666666663,1300,,,,-0.052083333333333336,0.044140625,-0.9774088541666667,0.01662133708435945,0.7466613097903801,15.07595673021804,0.35422864950724087,1655,0,5.3403360226250705,2.880172350486156,53.937505869911746,0.25952876497574634,0.1398064695572826,0.16686197916666667,,
55.351318999999954,1200,,,,-0.04375,0.03893229166666667,-0.976171875,0.007902391234301046,0.31741222647118744,15.0864008244081,0.16622049605248235,1099,0,2.507668989922519,0.909204342687401,36.258082320474436,0.34912690082433473,0.1265850093651996,0.080078125,,
58.604959833333346,1100,,,,-0.04576822916666667,0.03893229166666667,-0.9623046875,0.0012921266671136154,0.05985760831470076,15.092602029339167,0.08107877423034789,529,0,1.2236888459518493,0.07155290646371183,5.839204034079643,0.8446695767010026,0.04895361485625197,0.06236979166666667,,
