Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0.11982283333335071,1100,,,,-0.043359375,0.04212239583333333,-0.9682291666666667,0.004856544313384858,0.1508893371933634,22.596346980116277,0.10580974672721134,781,0,2.390913746390618,0.3974592829973842,16.62926981706353,0.37988141381878104,0.06311866588090628,0.05677083333333333,,
0.12055883333260814,1200,,,,-0.04583333333333333,0.04348958333333333,-0.9748697916666667,0.016473316623112116,0.7209475038405566,22.59129162488146,0.2682318776448637,1614,0,6.059703707668981,2.7838241556191647,45.940596236095615,0.2589900508401471,0.1189803441080708,0.09348958333333333,,
3.370525333332643,1300,,,,-0.03854166666666667,0.052083333333333336,-0.9741536458333333,0.0365843920190569,1.869989350798871,22.57701149659183,0.645882692669759,2408,0,14.582100778597741,9.226462297742613,63.27293049382869,0.20267686788863407,0.12824007064881587,0.17376302083333334,,
6.627410499999209,1400,,,,-0.05625,0.0478515625,-0.9874348958333333,0.0639253175520767,3.167340466246218,22.552404140421704,1.272460243950646,3156,0,28.697033543632983,21.126523853760514,73.62230618533022,0.14992442170783032,0.11037842216020566,0.15833333333333333,,
9.879798166666026,1500,,,,-0.0705078125,0.024674479166666666,-0.9596354166666666,0.09451324761330107,4.8068488692435745,22.51659484149099,2.1679878390248875,3843,0,48.81570201605611,38.03232326474361,77.91075563636487,0.12639327749283266,0.09847064357660752,0.4259765625,,
13.13179249999939,1600,,,,-0.06458333333333334,0.072265625,-0.988671875,0.12563304509620493,6.637093529970691,22.46580127820521,3.3280654706292836,4484,0,74.7676574909173,58.99355478442892,78.9026126374769,0.11250549115327198,0.08876973079289673,0.46966145833333334,,
16.392315999999173,1700,,,,-0.06940104166666666,0.13255208333333332,-0.9760416666666667,0.16011507029430144,8.56364935733124,22.404690058096698,4.8243541647938475,5086,0,108.08816120071837,85.2819254805448,78.90047988219334,0.10041589769578287,0.07922850245849922,0.6868489583333334,,
19.65948316666599,1800,,,,0.008333333333333333,0.0681640625,-0.9617838541666667,0.1991338057387531,10.790954144307541,22.32807059898608,6.712399424631753,5654,0,149.87492868296786,117.90686129232334,78.6703123688278,0.0915212033305508,0.07199977304881389,0.9060546875,,
22.91124583333265,1900,,,,-0.078515625,0.017578125,-0.9942708333333333,0.23567971507098576,12.844152205520274,22.235310284713417,8.859748230535612,6229,0,196.99925024072562,153.7278712591072,78.0347480312012,0.08355131992415676,0.0651989997599582,0.60625,,
26.161547999999208,2000,,,,-0.0375,0.03561197916666667,-0.975,0.25086209601329595,13.686893108135381,22.191355258811516,9.747780917904622,6426,0,216.31646902023624,168.8254216101368,78.04559382141086,0.08107129591690451,0.06327256390950907,0.6321614583333334,,
29.413389166666075,2000,,,,-0.03854166666666667,0.06764322916666667,-0.9740885416666667,0.25272495868864076,13.885523771831295,22.17921648196619,9.805643324201275,6409,0,217.48148552306185,169.62341523991594,77.99444612493679,0.08186092746059873,0.06384690095637836,0.6442708333333333,,
32.66974216666598,1900,,,,-0.05625,0.04212239583333333,-0.9698567708333333,0.23853845081548705,13.076353479194864,22.203309727375593,8.99609281820147,6190,0,199.7430349586848,154.63156059029606,77.41530545133033,0.0845646346434819,0.06546593095345775,0.6372395833333333,,
35.92599549999932,1800,,,,-0.027408854166666666,0.08196614583333334,-0.926953125,0.19719560733346528,10.795518676139606,22.286022693337987,6.668587254156441,5624,0,148.61628554527363,116.14615550430942,78.15169367260985,0.09294794732506269,0.07264031867140676,0.9483723958333333,,
39.177768833332586,1700,,,,-0.027473958333333333,-0.018619791666666666,-0.9761067708333333,0.16134694878928185,8.687461699325407,22.35722406301262,4.840514347738092,5042,0,108.22046389628552,85.19127960762762,78.72016242445265,0.10197638345166038,0.08027570996648038,0.6770182291666667,,
42.429342666665995,1600,,,,-0.0580078125,0.0375,-0.9677734375,0.1268324687818718,6.658777231923152,22.41605885840352,3.329996658673284,4449,0,74.64540096097882,59.08764542068631,79.15778814396297,0.11269343325278611,0.08920549871204539,0.46087239583333334,,
45.684593499999245,1500,,,,-0.10377604166666667,0.012760416666666666,-0.9526692708333333,0.09293283728649897,4.794941707081076,22.466311605218795,2.1530137925644888,3812,0,48.37027960866147,37.09830335527821,76.69661929803331,0.12924966264690607,0.09913003490221736,0.46477864583333334,,
48.93700216666607,1400,,,,-0.0482421875,0.035807291666666664,-0.9862630208333333,0.06319130645615653,3.2235935546842067,22.50433417322698,1.2785696193062888,3126,0,28.773358269430922,20.686308564273908,71.89406875638555,0.1558325438312008,0.11203417299259114,0.1435546875,,
52.19024916666593,1300,,,,-0.046484375,0.03717447916666667,-0.9772786458333333,0.03522601952007183,1.8108304655098915,22.533096802182094,0.6501818458477953,2407,0,14.650609662039399,8.879853853218902,60.61307244641155,0.20392641208647005,0.12360591010367704,0.22213541666666667,,
55.45302033333274,1200,,,,-0.046158854166666666,0.047526041666666664,-0.9798828125,0.015556480121051635,0.7541881331855282,22.5510618143838,0.26678328553514347,1612,0,6.016245963652136,2.6257903521303216,43.64972707720062,0.2872244950336607,0.12537295550838187,0.10618489583333333,,
